Date,Close,50_day_MA
2023-11-06,333.44000244140625,324.5391973876953
2023-11-07,335.8699951171875,324.5619970703125
2023-11-08,338.7300109863281,324.58079711914064
2023-11-09,339.8800048828125,324.60179748535154
2023-11-10,344.57000732421875,324.75719787597654
2023-11-13,343.510009765625,324.8409979248047
2023-11-14,351.1700134277344,325.0983984375
2023-11-15,350.70001220703125,325.298798828125
2023-11-16,353.57000732421875,325.5277990722656
2023-11-17,356.6700134277344,325.86579956054686
2023-11-20,361.1099853515625,326.2927990722656
2023-11-21,363.79998779296875,326.78459899902344
2023-11-22,364.54998779296875,327.2115985107422
2023-11-24,362.3800048828125,327.4819989013672
2023-11-27,361.29998779296875,327.88419860839844
2023-11-28,361.17999267578125,328.2397985839844
2023-11-29,361.8900146484375,328.663798828125
2023-11-30,364.9599914550781,329.2459985351563
2023-12-01,371.04998779296875,330.18159851074216
2023-12-04,373.94000244140625,331.1759985351562
2023-12-05,375.6600036621094,332.2329986572266
2023-12-06,373.42999267578125,333.39299865722654
2023-12-07,372.6300048828125,334.55539855957034
2023-12-08,374.6099853515625,335.6783984375
2023-12-11,377.5899963378906,336.90679809570315
2023-12-12,380.57000732421875,338.19379821777346
2023-12-13,390.82000732421875,339.85419860839846
2023-12-14,391.6199951171875,341.3967987060547
2023-12-15,389.05999755859375,342.89819885253905
2023-12-18,390.989990234375,344.3757989501953
2023-12-19,390.5299987792969,345.8189990234375
2023-12-20,382.45001220703125,347.03059936523437
2023-12-21,386.1300048828125,348.2427996826172
2023-12-22,387.5799865722656,349.5957995605469
2023-12-26,388.32000732421875,351.0141998291016
2023-12-27,390.2099914550781,352.38999938964844
2023-12-28,390.6300048828125,353.774599609375
2023-12-29,390.55999755859375,355.30539978027343
2024-01-02,381.80999755859375,356.71
2024-01-03,375.2300109863281,358.02260009765627
2024-01-04,374.489990234375,359.3314001464844
2024-01-05,371.69000244140625,360.65300048828124
2024-01-08,375.70001220703125,361.88180053710937
2024-01-09,373.07000732421875,363.14140075683594
2024-01-10,376.5899963378906,364.6338006591797
2024-01-11,376.79998779296875,366.0434002685547
2024-01-12,379.7900085449219,367.4792004394531
2024-01-16,381.7300109863281,368.85620056152345
2024-01-17,381.2799987792969,369.94520080566406
2024-01-18,383.20001220703125,370.98080078125
2024-01-19,386.8399963378906,372.0488006591797
2024-01-22,388.7900085449219,373.10720092773437
2024-01-23,389.82000732421875,374.1290008544922
2024-01-24,389.94000244140625,375.13020080566406
2024-01-25,392.6000061035156,376.09080078125
2024-01-26,389.2900085449219,377.00640075683594
2024-01-29,391.2699890136719,377.8084002685547
2024-01-30,396.510009765625,378.72460021972654
2024-01-31,392.0400085449219,379.49400024414064
2024-02-01,402.5400085449219,380.41140014648437
2024-02-02,399.6000061035156,381.18120056152344
2024-02-05,396.989990234375,381.8450006103516
2024-02-06,398.04998779296875,382.51500061035154
2024-02-07,404.8500061035156,383.3644006347656
2024-02-08,398.0,384.09840087890626
2024-02-09,405.1700134277344,384.9782012939453
2024-02-12,401.0899963378906,385.7622009277344
2024-02-13,369.2300109863281,385.84760131835935
2024-02-14,366.4800109863281,385.7562017822266
2024-02-15,373.239990234375,385.74220153808596
2024-02-16,370.760009765625,385.6442016601562
2024-02-20,375.32000732421875,385.682001953125
2024-02-21,375.8599853515625,385.7466015625
2024-02-22,381.8999938964844,385.89240173339846
2024-02-23,385.510009765625,386.0508020019531
2024-02-26,380.1199951171875,386.0418017578125
2024-02-27,377.6700134277344,385.7788018798828
2024-02-28,379.8599853515625,385.5436016845703
2024-02-29,379.4200134277344,385.3508020019531
2024-03-01,382.0400085449219,385.17180236816404
2024-03-04,382.5,385.0112023925781
2024-03-05,382.5,385.0122021484375
2024-03-06,389.0299987792969,385.0702020263672
2024-03-07,391.5799865722656,385.1502020263672
