Date,Close,50_day_MA
2020-05-29,79.4800033569336,64.52360008239746
2020-06-01,82.41999816894531,65.20340003967286
2020-06-02,84.22000122070312,65.91180007934571
2020-06-03,89.13999938964844,66.67760009765625
2020-06-04,89.87999725341797,67.28560005187988
2020-06-05,93.05999755859375,67.82900001525879
2020-06-08,93.98999786376953,68.42059989929199
2020-06-09,88.69999694824219,68.9939998626709
2020-06-10,87.37000274658203,69.61359992980957
2020-06-11,77.7300033569336,70.04279998779298
2020-06-12,82.5199966430664,70.6531999206543
2020-06-15,84.2699966430664,71.38139984130859
2020-06-16,85.30000305175781,72.1131999206543
2020-06-17,84.66999816894531,72.74999984741211
2020-06-18,84.4000015258789,73.30779991149902
2020-06-19,82.05999755859375,73.73799987792968
2020-06-22,83.12000274658203,74.15199996948242
2020-06-23,86.5999984741211,74.7081999206543
2020-06-24,81.23999786376953,75.10139984130859
2020-06-25,82.72000122070312,75.54459983825683
2020-06-26,77.58999633789062,75.93199974060059
2020-06-29,82.66999816894531,76.32099967956543
2020-06-30,82.19999694824219,76.76599960327148
2020-07-01,84.44000244140625,77.30979965209961
2020-07-02,84.88999938964844,77.77919967651367
2020-07-06,87.33999633789062,78.25859962463379
2020-07-07,85.05000305175781,78.62819969177247
2020-07-08,84.19999694824219,78.92919960021973
2020-07-09,81.55999755859375,79.12359962463378
2020-07-10,83.54000091552734,79.29779960632324
2020-07-13,81.58000183105469,79.50979957580566
2020-07-14,82.47000122070312,79.81339958190918
2020-07-15,90.2300033569336,80.27759971618653
2020-07-16,87.16999816894531,80.73939964294433
2020-07-17,86.87000274658203,81.18919975280761
2020-07-20,86.88999938964844,81.59779975891114
2020-07-21,87.52999877929688,81.96299980163575
2020-07-22,87.68000030517578,82.36419975280762
2020-07-23,85.16999816894531,82.76779975891114
2020-07-24,83.72000122070312,83.20199981689453
2020-07-27,84.41999816894531,83.6029997253418
2020-07-28,83.68000030517578,83.94139968872071
2020-07-29,85.31999969482422,84.06399963378907
2020-07-30,84.93000030517578,84.23559967041015
2020-07-31,81.01000213623047,84.26419967651367
2020-08-03,79.95999908447266,84.32319961547852
2020-08-04,79.73999786376953,84.35899963378907
2020-08-05,82.58000183105469,84.35419967651367
2020-08-06,84.20999908447266,84.4061996459961
2020-08-07,82.55999755859375,84.48179962158203
2020-08-10,84.91000366210938,84.59039962768554
2020-08-11,88.12000274658203,84.70439971923828
2020-08-12,86.94999694824219,84.75899963378906
2020-08-13,86.97000122070312,84.71559967041016
