Date,Close,50_day_MA
2020-12-14,114.77999877929688,116.62079956054687
2020-12-15,116.77999877929688,116.67159957885742
2020-12-16,116.08000183105469,116.72819961547852
2020-12-17,117.51000213623047,116.80079971313477
2020-12-18,117.41000366210938,116.8549998474121
2020-12-21,116.51000213623047,116.8781999206543
2020-12-22,117.91999816894531,116.90019989013672
2020-12-23,116.25,116.91519989013672
2020-12-24,117.0,116.96359985351563
2020-12-28,118.08999633789062,117.01999984741211
2020-12-29,116.81999969482422,117.03899978637695
2020-12-30,116.93000030517578,117.10359985351562
2020-12-31,117.93000030517578,117.17599990844727
2021-01-04,114.83000183105469,117.18919998168946
2021-01-05,115.20999908447266,117.17800003051758
2021-01-06,117.76000213623047,117.19920013427735
2021-01-07,118.05000305175781,117.29220016479492
2021-01-08,118.5999984741211,117.45160018920899
2021-01-11,117.04000091552734,117.65320022583008
2021-01-12,116.4000015258789,117.8302001953125
2021-01-13,116.20999908447266,117.99620010375976
2021-01-14,114.63999938964844,118.07560012817383
2021-01-15,114.72000122070312,118.07580017089843
2021-01-19,115.01000213623047,118.0550001525879
2021-01-20,115.05000305175781,117.96220016479492
2021-01-21,114.58000183105469,117.86820022583008
2021-01-22,115.36000061035156,117.75620025634765
2021-01-25,114.19000244140625,117.57240036010742
2021-01-26,113.94999694824219,117.39540023803711
2021-01-27,110.95999908447266,117.19280029296876
2021-01-28,112.11000061035156,116.99660034179688
2021-01-29,111.31999969482422,116.78320037841797
2021-02-01,112.08999633789062,116.59900024414063
2021-02-02,113.0,116.44840026855469
2021-02-03,112.22000122070312,116.28120025634766
2021-02-04,113.08000183105469,116.13580032348632
2021-02-05,113.7300033569336,116.00820037841797
2021-02-08,114.37999725341797,115.8872003173828
2021-02-09,113.55000305175781,115.765400390625
2021-02-10,113.69000244140625,115.655400390625
2021-02-11,113.22000122070312,115.5372004699707
2021-02-12,113.25,115.40940048217773
2021-02-16,112.5999984741211,115.3188005065918
2021-02-17,112.20999908447266,115.22020050048827
2021-02-18,113.43000030517578,115.13800048828125
2021-02-19,111.62999725341797,115.03520050048829
2021-02-22,110.55999755859375,114.91140045166016
2021-02-23,109.91999816894531,114.77820037841796
2021-02-24,111.87000274658203,114.71680038452149
2021-02-25,112.2699966430664,114.65400024414062
2021-02-26,110.88999938964844,114.57620025634766
2021-03-01,112.4800033569336,114.49020034790038
2021-03-02,114.33000183105469,114.45520034790039
2021-03-03,113.97000122070312,114.38440032958984
2021-03-04,115.5199966430664,114.34660018920898
2021-03-05,118.68000030517578,114.39000015258789
2021-03-08,121.7300033569336,114.46620025634766
2021-03-09,119.5999984741211,114.53320022583007
2021-03-10,121.69000244140625,114.6270002746582
2021-03-11,120.0,114.6652003479004
2021-03-12,121.79000091552734,114.76460037231445
2021-03-15,122.62000274658203,114.87840042114257
2021-03-16,122.91000366210938,114.97800048828125
2021-03-17,118.98999786376953,115.06120040893555
2021-03-18,121.9000015258789,115.19500045776367
2021-03-19,121.56999969482422,115.27120040893554
2021-03-22,123.37000274658203,115.37760040283203
2021-03-23,124.0999984741211,115.48760040283203
2021-03-24,124.81999969482422,115.64320037841797
