Date,Close,50_day_MA
2021-02-17,280.9200134277344,271.97919982910156
2021-02-18,283.04998779296875,272.36039978027344
2021-02-19,279.6400146484375,272.7003997802734
2021-02-22,275.8500061035156,272.9829998779297
2021-02-23,267.239990234375,273.01619995117187
2021-02-24,259.9700012207031,272.9194000244141
2021-02-25,255.25,272.7334002685547
2021-02-26,258.3399963378906,272.5886004638672
2021-03-01,261.6199951171875,272.4614001464844
2021-03-02,260.2900085449219,272.275400390625
2021-03-03,257.3599853515625,271.94320007324217
2021-03-04,250.92999267578125,271.5527996826172
2021-03-05,253.52000427246094,271.2033999633789
2021-03-08,259.0299987792969,270.9831997680664
2021-03-09,264.9599914550781,270.8861996459961
2021-03-10,266.239990234375,270.7925991821289
2021-03-11,268.8500061035156,270.7845993041992
2021-03-12,273.1000061035156,270.9227993774414
2021-03-15,278.5400085449219,271.18839935302736
2021-03-16,282.0799865722656,271.5175991821289
2021-03-17,280.0299987792969,271.83979888916014
2021-03-18,283.1600036621094,272.18199920654297
2021-03-19,289.1000061035156,272.6125991821289
2021-03-22,288.94000244140625,273.06619903564456
2021-03-23,289.9800109863281,273.48399932861327
2021-03-24,292.75,273.9143991088867
2021-03-25,297.17999267578125,274.331399230957
2021-03-26,303.80999755859375,274.92659942626955
2021-03-29,302.20001220703125,275.60379974365236
2021-03-30,304.82000732421875,276.1883999633789
2021-03-31,305.25,276.8295999145508
2021-04-01,307.75,277.49860015869143
2021-04-05,315.3999938964844,278.22560028076174
2021-04-06,313.7799987792969,278.82120025634765
2021-04-07,312.4700012207031,279.3690005493164
2021-04-08,314.42999267578125,280.0056002807617
2021-04-09,319.2300109863281,280.9092007446289
2021-04-12,320.7900085449219,281.76400115966794
2021-04-13,320.3999938964844,282.75560089111326
2021-04-14,320.0199890136719,283.75460052490234
2021-04-15,322.739990234375,284.76620025634764
2021-04-16,328.0799865722656,285.84439971923825
2021-04-19,326.8500061035156,286.80499969482423
2021-04-20,323.9599914550781,287.70699981689455
2021-04-21,325.95001220703125,288.6254000854492
2021-04-22,321.4599914550781,289.51920013427736
2021-04-23,323.8900146484375,290.42320037841796
2021-04-26,319.989990234375,291.2818002319336
2021-04-27,320.5899963378906,292.1433999633789
2021-04-28,319.7099914550781,293.02979949951174
2021-04-29,325.3399963378906,293.91819915771487
2021-04-30,323.6700134277344,294.73059967041013
2021-05-03,330.2699890136719,295.74319915771486
2021-05-04,332.7699890136719,296.881598815918
2021-05-05,332.04998779296875,298.1777987670898
2021-05-06,337.5799865722656,299.7299984741211
2021-05-07,339.25,301.4099984741211
2021-05-10,341.1199951171875,303.065598449707
2021-05-11,330.6600036621094,304.44639862060546
2021-05-12,317.0,305.58059844970705
2021-05-13,325.4200134277344,306.94179901123044
2021-05-14,323.6300048828125,308.3957992553711
2021-05-17,320.010009765625,309.72559936523436
2021-05-18,316.75,310.87999938964845
2021-05-19,314.45001220703125,311.8697998046875
2021-05-20,315.8999938964844,312.86299987792967
2021-05-21,315.7699890136719,313.8013995361328
2021-05-24,314.8399963378906,314.6361993408203
2021-05-25,316.75,315.40039916992185
2021-05-26,317.3299865722656,316.1053991699219
2021-05-27,318.7699890136719,316.88019897460936
2021-05-28,318.9100036621094,317.5951989746094
2021-06-01,316.30999755859375,318.13939880371095
2021-06-02,313.2300109863281,318.62519897460936
2021-06-03,311.42999267578125,319.05419860839845
2021-06-04,311.010009765625,319.4193988037109
2021-06-07,309.9599914550781,319.67499877929686
2021-06-08,310.8999938964844,319.81679870605467
2021-06-09,307.3399963378906,319.9195983886719
2021-06-10,308.30999755859375,319.98939819335936
2021-06-11,310.7699890136719,320.0997979736328
2021-06-14,309.32000732421875,320.1311981201172
2021-06-15,306.45001220703125,319.95219848632814
2021-06-16,302.7799987792969,319.7321984863281
2021-06-17,303.1199951171875,319.5451983642578
2021-06-18,302.6099853515625,319.3087982177734
2021-06-21,307.6000061035156,319.07619812011717
2021-06-22,312.7099914550781,318.9145977783203
2021-06-23,311.6700134277344,318.7399981689453
2021-06-24,311.8399963378906,318.5763983154297
2021-06-25,313.6300048828125,318.3941986083984
2021-06-28,314.2799987792969,318.1181988525391
2021-06-29,318.239990234375,317.94599853515626
2021-06-30,318.8900146484375,317.84459899902345
2021-07-01,321.5400085449219,317.75639892578124
2021-07-02,322.70001220703125,317.7811993408203
2021-07-06,319.260009765625,317.68859924316405
2021-07-07,323.4800109863281,317.75839965820313
2021-07-08,318.5400085449219,317.71739990234374
2021-07-09,322.0899963378906,317.765
2021-07-12,321.739990234375,317.6929998779297
2021-07-13,317.04998779296875,317.5605993652344
2021-07-14,319.2200012207031,317.339599609375
2021-07-15,322.7099914550781,317.1383996582031
2021-07-16,321.5400085449219,316.9282000732422
2021-07-19,318.8699951171875,316.55400024414064
2021-07-20,325.3500061035156,316.27600036621095
2021-07-21,326.3599853515625,315.9808001708984
2021-07-22,326.6600036621094,315.90080017089844
2021-07-23,332.8399963378906,316.21760009765626
2021-07-26,331.17999267578125,316.3327996826172
2021-07-27,327.260009765625,316.40539978027346
2021-07-28,325.5199890136719,316.5155993652344
2021-07-29,327.42999267578125,316.72919921875
2021-07-30,328.19000244140625,317.0039990234375
2021-08-02,327.2200012207031,317.2303991699219
2021-08-03,331.94000244140625,317.5537994384766
2021-08-04,330.30999755859375,317.86319946289063
2021-08-05,333.1099853515625,318.1903991699219
2021-08-06,329.8399963378906,318.4405993652344
2021-08-09,328.760009765625,318.6403997802734
2021-08-10,331.4800109863281,318.8917999267578
2021-08-11,337.0,319.30559997558595
2021-08-12,334.0199890136719,319.7213995361328
2021-08-13,331.32000732421875,320.11919982910155
2021-08-16,335.04998779296875,320.5999993896484
2021-08-17,320.75,320.81579956054685
2021-08-18,321.54998779296875,321.02879943847654
2021-08-19,322.8999938964844,321.3399993896484
2021-08-20,329.239990234375,321.75859924316404
2021-08-23,327.739990234375,322.09799926757813
2021-08-24,324.8999938964844,322.40959899902344
2021-08-25,323.8800048828125,322.75819885253907
2021-08-26,321.4800109863281,323.1321990966797
2021-08-27,323.3800048828125,323.5373992919922
2021-08-30,327.1000061035156,324.02719970703123
2021-08-31,326.17999267578125,324.39879943847654
2021-09-01,323.6400146484375,324.6173999023438
2021-09-02,327.739990234375,324.93879943847656
2021-09-03,330.3399963378906,325.30879943847657
2021-09-07,328.95001220703125,325.6151995849609
2021-09-08,331.5799865722656,325.9611993408203
2021-09-09,331.7699890136719,326.23179931640624
2021-09-10,331.95001220703125,326.4929992675781
2021-09-13,335.45001220703125,326.7711993408203
2021-09-14,333.1199951171875,326.97959899902344
2021-09-15,333.3699951171875,327.26179870605466
2021-09-16,336.3900146484375,327.5199987792969
2021-09-17,335.6700134277344,327.86259887695314
2021-09-20,331.2099914550781,328.04499877929686
2021-09-21,334.2200012207031,328.29459899902344
2021-09-22,335.92999267578125,328.67219909667966
2021-09-23,335.9100036621094,329.0059991455078
2021-09-24,337.489990234375,329.3015991210938
2021-09-27,341.4100036621094,329.6989990234375
2021-09-28,333.79998779296875,329.99759887695313
2021-09-29,336.92999267578125,330.22919860839846
2021-09-30,328.260009765625,330.2671990966797
2021-10-01,329.8599853515625,330.33119873046877
2021-10-04,326.4700012207031,330.203798828125
2021-10-05,329.4800109863281,330.16979919433595
