Date,Close,50_day_MA
2021-02-17,186.44000244140625,174.48279968261718
2021-02-18,183.0,175.05999969482423
2021-02-19,183.64999389648438,175.65939971923828
2021-02-22,191.75999450683594,176.42019958496093
2021-02-23,197.08999633789062,177.27339965820312
2021-02-24,197.50999450683594,178.1297994995117
2021-02-25,190.97999572753906,178.43499938964842
2021-02-26,189.0399932861328,178.82979919433595
2021-03-01,194.97999572753906,179.2505990600586
2021-03-02,193.94000244140625,179.66699920654298
2021-03-03,192.25999450683594,180.04119903564452
2021-03-04,188.02999877929688,180.3439990234375
2021-03-05,189.99000549316406,180.72999908447267
2021-03-08,201.91000366210938,181.35919921875
2021-03-09,194.50999450683594,181.77839904785156
2021-03-10,195.05999755859375,182.20499908447266
2021-03-11,196.75,182.56279907226562
2021-03-12,197.16000366210938,182.95999908447266
2021-03-15,196.75999450683594,183.27179901123046
2021-03-16,194.24000549316406,183.53299926757813
2021-03-17,195.24000549316406,183.8841995239258
2021-03-18,192.27999877929688,184.1609994506836
2021-03-19,191.13999938964844,184.4013995361328
2021-03-22,192.86000061035156,184.68699951171874
2021-03-23,188.72999572753906,184.8877993774414
2021-03-24,184.72000122070312,185.00039947509765
2021-03-25,186.91000366210938,185.21879943847657
2021-03-26,185.9199981689453,185.41479949951173
2021-03-29,184.85000610351562,185.6431997680664
2021-03-30,185.52999877929688,185.9249996948242
2021-03-31,184.52000427246094,186.17019989013673
2021-04-01,188.97000122070312,186.47679992675782
2021-04-05,188.5,186.82119995117188
2021-04-06,189.72999572753906,187.1601998901367
2021-04-07,187.55999755859375,187.47359985351562
2021-04-08,187.32000732421875,187.82880004882813
2021-04-09,187.88999938964844,188.32600006103516
2021-04-12,186.49000549316406,188.61820007324218
2021-04-13,185.49000549316406,188.96460021972655
2021-04-14,187.4600067138672,189.29440032958985
2021-04-15,185.92999267578125,189.47380004882814
2021-04-16,187.25999450683594,189.69040008544923
2021-04-19,187.42999267578125,189.83440002441407
2021-04-20,182.7899932861328,189.86699981689452
2021-04-21,183.11000061035156,189.72919982910156
2021-04-22,182.75999450683594,189.62019958496094
2021-04-23,183.02000427246094,189.4879995727539
2021-04-26,184.27000427246094,189.35519958496093
2021-04-27,184.63999938964844,189.294599609375
