Date,Close,50_day_MA
2021-02-17,211.22999572753906,206.44440063476563
2021-02-18,207.05999755859375,206.46460052490235
2021-02-19,209.05999755859375,206.54600036621093
2021-02-22,206.8300018310547,206.57840026855467
2021-02-23,206.9600067138672,206.60000030517577
2021-02-24,211.14999389648438,206.77260009765624
2021-02-25,208.6699981689453,206.88480010986328
2021-02-26,205.9600067138672,207.04400024414062
2021-03-01,209.17999267578125,207.22160003662108
2021-03-02,209.3000030517578,207.43059997558595
2021-03-03,206.22999572753906,207.51119995117188
2021-03-04,201.0800018310547,207.46079986572266
2021-03-05,209.7100067138672,207.60519989013673
2021-03-08,210.88999938964844,207.79259979248047
2021-03-09,211.6999969482422,208.0031997680664
2021-03-10,213.1199951171875,208.1977996826172
2021-03-11,214.52000427246094,208.3751998901367
2021-03-12,214.08999633789062,208.56859985351562
2021-03-15,212.6699981689453,208.70239990234376
2021-03-16,211.6999969482422,208.77199981689452
2021-03-17,212.3000030517578,208.95779998779298
2021-03-18,215.36000061035156,209.155
2021-03-19,210.8000030517578,209.175
2021-03-22,206.27000427246094,209.04600006103516
2021-03-23,208.0500030517578,208.83059997558593
2021-03-24,212.89999389648438,208.74159973144532
2021-03-25,216.08999633789062,208.69059967041017
2021-03-26,222.9199981689453,208.81679962158202
2021-03-29,222.97999572753906,208.95319946289064
2021-03-30,221.1300048828125,209.04379943847655
2021-03-31,220.41000366210938,209.1463995361328
2021-04-01,220.2100067138672,209.18699981689454
2021-04-05,223.47000122070312,209.49839996337892
2021-04-06,221.10000610351562,209.77779998779297
2021-04-07,221.33999633789062,210.07539978027344
2021-04-08,220.17999267578125,210.4779995727539
2021-04-09,223.24000549316406,211.0561996459961
2021-04-12,223.5500030517578,211.5013998413086
2021-04-13,221.99000549316406,211.9917999267578
2021-04-14,222.60000610351562,212.47179992675783
2021-04-15,223.10000610351562,212.8152001953125
2021-04-16,222.7100067138672,213.1822003173828
2021-04-19,223.47000122070312,213.56260040283203
2021-04-20,220.6699981689453,213.8920004272461
2021-04-21,223.42999267578125,214.27820037841798
2021-04-22,217.97999572753906,214.54480041503905
2021-04-23,223.5399932861328,214.9456002807617
2021-04-26,224.58999633789062,215.29280029296876
2021-04-27,225.72999572753906,215.54420013427733
2021-04-28,226.19000244140625,215.7882000732422
2021-04-29,224.47999572753906,216.05320007324218
2021-04-30,222.08999633789062,216.35380004882813
2021-05-03,223.74000549316406,216.64740020751952
2021-05-04,225.6699981689453,217.02420013427735
2021-05-05,223.55999755859375,217.35619995117187
2021-05-06,227.2100067138672,217.67740020751953
2021-05-07,229.47999572753906,218.0936001586914
2021-05-10,228.44000244140625,218.5432000732422
2021-05-11,226.61000061035156,218.8918002319336
2021-05-12,222.0,219.14580017089844
2021-05-13,225.17999267578125,219.5248001098633
2021-05-14,227.86000061035156,220.06040008544923
2021-05-17,224.75999450683594,220.36139984130858
2021-05-18,222.44000244140625,220.59239990234374
2021-05-19,222.3000030517578,220.80440002441406
2021-05-20,221.9499969482422,220.98100006103516
2021-05-21,221.52000427246094,221.12100006103515
2021-05-24,223.55999755859375,221.31040008544923
2021-05-25,221.94000244140625,221.49580017089843
2021-05-26,223.85000610351562,221.7388003540039
2021-05-27,223.89999389648438,221.97080017089843
2021-05-28,224.72999572753906,222.1582000732422
2021-06-01,225.02999877929688,222.44279998779297
2021-06-02,224.4499969482422,222.8063998413086
2021-06-03,224.9499969482422,223.1443997192383
